edge_id,from_lng,from_lat,to_lng,to_lat,length_m,z,building_id,travel_mode,travel_type,time_estimate_seconds,flags,transit_info,source,geometry_geojson,discovered_via
1894618,153.0124059,-27.4989556,153.0124115,-27.4989411,1.7,1.0,1000004,PEDESTRIAN,FOOT,2.159,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0124059, -27.4989556], [153.0124115, -27.4989411]]}",latlng_or_poiid_hc_false
1894620,153.01239,-27.4989517,153.0123959,-27.4989365,1.8,1.0,1000004,PEDESTRIAN,FOOT,2.286,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.01239, -27.4989517], [153.0123959, -27.4989365]]}",latlng_or_poiid_hc_false
1894621,153.0123959,-27.4989365,153.0124198,-27.4988817,6.5,1.0,1000004,PEDESTRIAN,FOOT,16.51,"[""NO_HC"", ""STAIR""]",,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123959, -27.4989365], [153.0124198, -27.4988817]]}",latlng_or_poiid_hc_false
1894622,153.0124198,-27.4988817,153.0124114,-27.4988781,0.9,1.0,1000004,PEDESTRIAN,FOOT,1.143,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0124198, -27.4988817], [153.0124114, -27.4988781]]}",latlng_or_poiid_hc_false
1894624,153.0124398,-27.4988845,153.0124115,-27.4989411,6.9,1.0,1000004,PEDESTRIAN,FOOT,17.526,"[""NO_HC"", ""STAIR""]",,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0124398, -27.4988845], [153.0124115, -27.4989411]]}",latlng_or_poiid_hc_false
1894625,153.0121624,-27.4988588,153.0121807,-27.4988656,2.0,1.0,1000004,PEDESTRIAN,FOOT,5.08,"[""NO_HC"", ""STAIR""]",,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121624, -27.4988588], [153.0121807, -27.4988656]]}",latlng_or_poiid_hc_false
1894626,153.0121807,-27.4988656,153.0121768,-27.4988743,1.0,1.0,1000004,PEDESTRIAN,FOOT,1.27,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121807, -27.4988656], [153.0121768, -27.4988743]]}",latlng_or_poiid_hc_false
1894627,153.0121738,-27.4988809,153.0121807,-27.4988656,1.8,1.0,1000004,PEDESTRIAN,FOOT,2.286,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121738, -27.4988809], [153.0121807, -27.4988656]]}",latlng_or_poiid_hc_false
1894628,153.0121301,-27.4988649,153.012156,-27.4988744,2.8,1.0,1000004,PEDESTRIAN,FOOT,7.111999999999999,"[""NO_HC"", ""STAIR""]",,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121301, -27.4988649], [153.012156, -27.4988744]]}",latlng_or_poiid_hc_false
1898097,153.0121273,-27.4988463,153.0121624,-27.4988588,3.7,1.0,1000004,PEDESTRIAN,FOOT,4.699000000000001,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121273, -27.4988463], [153.0121624, -27.4988588]]}",latlng_or_poiid_hc_false
1907907,153.0122891,-27.4988383,153.012279,-27.4988347,1.1,1.0,1000004,PEDESTRIAN,FOOT,1.3970000000000002,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122891, -27.4988383], [153.012279, -27.4988347]]}",latlng_or_poiid_hc_false
1907909,153.0123176,-27.4988486,153.0122891,-27.4988383,3.0,1.0,1000004,PEDESTRIAN,FOOT,3.81,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123176, -27.4988486], [153.0122891, -27.4988383]]}",latlng_or_poiid_hc_false
1907917,153.0123041,-27.498878,153.0123176,-27.4988486,3.5,1.0,1000004,PEDESTRIAN,FOOT,4.445,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123041, -27.498878], [153.0123176, -27.4988486]]}",latlng_or_poiid_hc_false
1907921,153.012279,-27.4988347,153.0121469,-27.498787,14.1,1.0,1000004,PEDESTRIAN,FOOT,17.907,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012279, -27.4988347], [153.0121469, -27.498787]]}",latlng_or_poiid_hc_false
1907924,153.0122656,-27.4988638,153.012279,-27.4988347,3.5,1.0,1000004,PEDESTRIAN,FOOT,4.445,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122656, -27.4988638], [153.012279, -27.4988347]]}",latlng_or_poiid_hc_false
1907928,153.0121219,-27.4988443,153.0121143,-27.498861,2.0,1.0,1000004,PEDESTRIAN,FOOT,2.54,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121219, -27.4988443], [153.0121143, -27.498861]]}",latlng_or_poiid_hc_false
1907933,153.0121292,-27.4988284,153.0121219,-27.4988443,1.9,1.0,1000004,PEDESTRIAN,FOOT,2.413,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121292, -27.4988284], [153.0121219, -27.4988443]]}",latlng_or_poiid_hc_false
1907939,153.0121035,-27.4988191,153.0121292,-27.4988284,2.7,1.0,1000004,PEDESTRIAN,FOOT,3.4290000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121035, -27.4988191], [153.0121292, -27.4988284]]}",latlng_or_poiid_hc_false
1907940,153.0121143,-27.498861,153.0121098,-27.4988708,1.2,1.0,1000004,PEDESTRIAN,FOOT,1.524,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121143, -27.498861], [153.0121098, -27.4988708]]}",latlng_or_poiid_hc_false
1907944,153.0121098,-27.4988708,153.0120948,-27.4988654,1.6,1.0,1000004,PEDESTRIAN,FOOT,2.032,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121098, -27.4988708], [153.0120948, -27.4988654]]}",latlng_or_poiid_hc_false
1907950,153.0120948,-27.4988654,153.0121098,-27.4988708,1.6,1.0,1000004,PEDESTRIAN,FOOT,2.032,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120948, -27.4988654], [153.0121098, -27.4988708]]}",latlng_or_poiid_hc_false
1907955,153.0121379,-27.4987837,153.0121177,-27.4987764,2.2,1.0,1000004,PEDESTRIAN,FOOT,2.7940000000000005,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121379, -27.4987837], [153.0121177, -27.4987764]]}",latlng_or_poiid_hc_false
1907957,153.0121177,-27.4987764,153.0121054,-27.4988033,3.2,1.0,1000004,PEDESTRIAN,FOOT,4.064,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121177, -27.4987764], [153.0121054, -27.4988033]]}",latlng_or_poiid_hc_false
1911739,153.0120958,-27.4989017,153.0121098,-27.4988708,3.7,1.0,1000004,PEDESTRIAN,FOOT,4.699000000000001,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120958, -27.4989017], [153.0121098, -27.4988708]]}",poiid_hc_true
2530918,153.012362,-27.4988646,153.0123176,-27.4988486,4.7,1.0,1000004,PEDESTRIAN,FOOT,5.969,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012362, -27.4988646], [153.0123176, -27.4988486]]}",latlng_or_poiid_hc_false
2530919,153.0124114,-27.4988781,153.012362,-27.4988646,5.1,1.0,1000004,PEDESTRIAN,FOOT,6.476999999999999,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0124114, -27.4988781], [153.012362, -27.4988646]]}",latlng_or_poiid_hc_false
3723996,153.0121469,-27.498787,153.0121292,-27.4988284,4.9,1.0,1000004,PEDESTRIAN,FOOT,6.223000000000001,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121469, -27.498787], [153.0121292, -27.4988284]]}",latlng_or_poiid_hc_false
1892890,153.0121466,-27.4988263,153.0121391,-27.4988236,0.8,2.0,1000004,PEDESTRIAN,FOOT,1.016,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121466, -27.4988263], [153.0121391, -27.4988236]]}",latlng_or_poiid_hc_false
1892892,153.0118217,-27.4987138,153.0118178,-27.4987222,1.0,2.0,1000004,PEDESTRIAN,FOOT,1.27,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118217, -27.4987138], [153.0118178, -27.4987222]]}",latlng_or_poiid_hc_false
1892893,153.0118178,-27.4987222,153.0118217,-27.4987138,1.0,2.0,1000004,PEDESTRIAN,FOOT,1.27,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118178, -27.4987222], [153.0118217, -27.4987138]]}",latlng_or_poiid_hc_false
1895158,153.0118593,-27.4986785,153.0118701,-27.4986827,1.2,2.0,1000004,PEDESTRIAN,FOOT,1.524,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118593, -27.4986785], [153.0118701, -27.4986827]]}",latlng_or_poiid_hc_false
1895378,153.0118425,-27.4987135,153.0118593,-27.4986785,4.2,2.0,1000004,PEDESTRIAN,FOOT,10.668000000000001,"[""NO_HC"", ""STAIR""]",,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118425, -27.4987135], [153.0118593, -27.4986785]]}",latlng_or_poiid_hc_false
1898098,153.0121378,-27.4987847,153.0121332,-27.4987946,1.2,2.0,1000004,PEDESTRIAN,FOOT,1.524,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121378, -27.4987847], [153.0121332, -27.4987946]]}",latlng_or_poiid_hc_false
1898104,153.0121137,-27.4988409,153.0121136,-27.4988413,0.0,2.0,1000004,PEDESTRIAN,FOOT,0.0,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121137, -27.4988409], [153.0121136, -27.4988413]]}",latlng_or_poiid_hc_false
1898105,153.012096,-27.4988054,153.0121239,-27.4988155,3.0,2.0,1000004,PEDESTRIAN,FOOT,3.81,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012096, -27.4988054], [153.0121239, -27.4988155]]}",latlng_or_poiid_hc_false
1898110,153.0120354,-27.4987436,153.0120663,-27.4987548,3.3,2.0,1000004,PEDESTRIAN,FOOT,4.191,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120354, -27.4987436], [153.0120663, -27.4987548]]}",latlng_or_poiid_hc_false
1898111,153.0120829,-27.4987187,153.0120663,-27.4987548,4.3,2.0,1000004,PEDESTRIAN,FOOT,5.460999999999999,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120829, -27.4987187], [153.0120663, -27.4987548]]}",latlng_or_poiid_hc_false
1898113,153.0119808,-27.4987238,153.0119983,-27.4987301,1.9,2.0,1000004,PEDESTRIAN,FOOT,2.413,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119808, -27.4987238], [153.0119983, -27.4987301]]}",latlng_or_poiid_hc_false
1898114,153.0119386,-27.4987085,153.0119808,-27.4987238,4.5,2.0,1000004,PEDESTRIAN,FOOT,5.715,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119386, -27.4987085], [153.0119808, -27.4987238]]}",latlng_or_poiid_hc_false
1898115,153.0119097,-27.498698,153.0119386,-27.4987085,3.1,2.0,1000004,PEDESTRIAN,FOOT,3.9370000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119097, -27.498698], [153.0119386, -27.4987085]]}",latlng_or_poiid_hc_false
1898116,153.011925,-27.4987378,153.0119386,-27.4987085,3.5,2.0,1000004,PEDESTRIAN,FOOT,4.445,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.011925, -27.4987378], [153.0119386, -27.4987085]]}",latlng_or_poiid_hc_false
1898117,153.0119983,-27.4987301,153.0120354,-27.4987436,4.0,2.0,1000004,PEDESTRIAN,FOOT,5.08,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119983, -27.4987301], [153.0120354, -27.4987436]]}",latlng_or_poiid_hc_false
1898118,153.0120218,-27.4987733,153.0120354,-27.4987436,3.6,2.0,1000004,PEDESTRIAN,FOOT,4.572,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120218, -27.4987733], [153.0120354, -27.4987436]]}",latlng_or_poiid_hc_false
1898119,153.0119672,-27.4987532,153.0119808,-27.4987238,3.5,2.0,1000004,PEDESTRIAN,FOOT,4.445,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119672, -27.4987532], [153.0119808, -27.4987238]]}",latlng_or_poiid_hc_false
1898120,153.0119847,-27.4987597,153.0119983,-27.4987301,3.6,2.0,1000004,PEDESTRIAN,FOOT,4.572,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0119847, -27.4987597], [153.0119983, -27.4987301]]}",latlng_or_poiid_hc_false
1898121,153.0118776,-27.498721,153.0118913,-27.4986913,3.6,2.0,1000004,PEDESTRIAN,FOOT,4.572,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118776, -27.498721], [153.0118913, -27.4986913]]}",latlng_or_poiid_hc_false
1898378,153.0118962,-27.4987273,153.0119097,-27.498698,3.5,2.0,1000004,PEDESTRIAN,FOOT,4.445,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118962, -27.4987273], [153.0119097, -27.498698]]}",latlng_or_poiid_hc_false
1898412,153.0120836,-27.4988476,153.0121068,-27.498856,2.5,2.0,1000004,PEDESTRIAN,FOOT,3.175,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120836, -27.4988476], [153.0121068, -27.498856]]}",latlng_or_poiid_hc_false
1898416,153.0118882,-27.4986681,153.0118838,-27.4986776,1.1,2.0,1000004,PEDESTRIAN,FOOT,1.3970000000000002,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118882, -27.4986681], [153.0118838, -27.4986776]]}",latlng_or_poiid_hc_false
1898428,153.0121136,-27.4988413,153.0121297,-27.4988471,1.7,2.0,1000004,PEDESTRIAN,FOOT,2.159,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121136, -27.4988413], [153.0121297, -27.4988471]]}",latlng_or_poiid_hc_false
1898438,153.0120589,-27.498821,153.0121137,-27.4988409,5.8,2.0,1000004,PEDESTRIAN,FOOT,7.366,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120589, -27.498821], [153.0121137, -27.4988409]]}",latlng_or_poiid_hc_false
1898448,153.0124135,-27.498853,153.012403,-27.4988759,2.7,2.0,1000004,PEDESTRIAN,FOOT,3.4290000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0124135, -27.498853], [153.012403, -27.4988759]]}",latlng_or_poiid_hc_false
1904775,153.012403,-27.4988759,153.012357,-27.4988628,4.8,2.0,1000004,PEDESTRIAN,FOOT,6.096,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012403, -27.4988759], [153.012357, -27.4988628]]}",latlng_or_poiid_hc_false
1910637,153.0118701,-27.4986827,153.0118799,-27.4986858,1.0,2.0,1000004,PEDESTRIAN,FOOT,1.27,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118701, -27.4986827], [153.0118799, -27.4986858]]}",latlng_or_poiid_hc_false
1910645,153.0118838,-27.4986776,153.0118882,-27.4986681,1.1,2.0,1000004,PEDESTRIAN,FOOT,1.3970000000000002,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118838, -27.4986776], [153.0118882, -27.4986681]]}",latlng_or_poiid_hc_false
1910911,153.0118409,-27.4986729,153.0118253,-27.4987076,4.2,2.0,1000004,PEDESTRIAN,FOOT,10.668000000000001,"[""NO_HC"", ""STAIR""]",,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118409, -27.4986729], [153.0118253, -27.4987076]]}",latlng_or_poiid_hc_false
1910914,153.0121132,-27.4987187,153.0121026,-27.4987433,2.9,2.0,1000004,PEDESTRIAN,FOOT,3.683,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121132, -27.4987187], [153.0121026, -27.4987433]]}",latlng_or_poiid_hc_false
1910917,153.0121026,-27.4987433,153.0121132,-27.4987187,2.9,2.0,1000004,PEDESTRIAN,FOOT,3.683,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121026, -27.4987433], [153.0121132, -27.4987187]]}",latlng_or_poiid_hc_false
1910921,153.0121086,-27.4987741,153.0121378,-27.4987847,3.1,2.0,1000004,PEDESTRIAN,FOOT,3.9370000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121086, -27.4987741], [153.0121378, -27.4987847]]}",latlng_or_poiid_hc_false
1910932,153.0121239,-27.4988155,153.0121137,-27.4988409,3.0,2.0,1000004,PEDESTRIAN,FOOT,3.81,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121239, -27.4988155], [153.0121137, -27.4988409]]}",latlng_or_poiid_hc_false
1910935,153.0121332,-27.4987946,153.0121239,-27.4988155,2.5,2.0,1000004,PEDESTRIAN,FOOT,3.175,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121332, -27.4987946], [153.0121239, -27.4988155]]}",latlng_or_poiid_hc_false
1910938,153.0121391,-27.4988236,153.0121466,-27.4988263,0.8,2.0,1000004,PEDESTRIAN,FOOT,1.016,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121391, -27.4988236], [153.0121466, -27.4988263]]}",latlng_or_poiid_hc_false
2501741,153.0121697,-27.498752,153.0121752,-27.4987371,1.7,2.0,1000004,PEDESTRIAN,FOOT,2.159,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121697, -27.498752], [153.0121752, -27.4987371]]}",latlng_or_poiid_hc_false
2501742,153.0121528,-27.4987886,153.0121821,-27.4987992,3.1,2.0,1000004,PEDESTRIAN,FOOT,3.9370000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121528, -27.4987886], [153.0121821, -27.4987992]]}",latlng_or_poiid_hc_false
2501743,153.0121435,-27.4987425,153.0121697,-27.498752,2.8,2.0,1000004,PEDESTRIAN,FOOT,3.5559999999999996,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121435, -27.4987425], [153.0121697, -27.498752]]}",latlng_or_poiid_hc_false
2501744,153.0121821,-27.4987992,153.0122208,-27.4988132,4.1,2.0,1000004,PEDESTRIAN,FOOT,5.207,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121821, -27.4987992], [153.0122208, -27.4988132]]}",latlng_or_poiid_hc_false
2501745,153.0122362,-27.4988188,153.0122745,-27.4988348,4.2,2.0,1000004,PEDESTRIAN,FOOT,5.3340000000000005,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122362, -27.4988188], [153.0122745, -27.4988348]]}",latlng_or_poiid_hc_false
2501746,153.0122229,-27.4988478,153.0122362,-27.4988188,3.5,2.0,1000004,PEDESTRIAN,FOOT,4.445,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122229, -27.4988478], [153.0122362, -27.4988188]]}",latlng_or_poiid_hc_false
2501747,153.0123004,-27.4987918,153.0123049,-27.4987934,0.5,2.0,1000004,PEDESTRIAN,FOOT,0.635,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123004, -27.4987918], [153.0123049, -27.4987934]]}",latlng_or_poiid_hc_false
2501750,153.0122208,-27.4988132,153.0122362,-27.4988188,1.6,2.0,1000004,PEDESTRIAN,FOOT,2.032,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122208, -27.4988132], [153.0122362, -27.4988188]]}",latlng_or_poiid_hc_false
2501751,153.0122084,-27.4988402,153.0122208,-27.4988132,3.2,2.0,1000004,PEDESTRIAN,FOOT,4.064,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122084, -27.4988402], [153.0122208, -27.4988132]]}",latlng_or_poiid_hc_false
2501752,153.0124112,-27.4988263,153.0123818,-27.4988156,3.1,2.0,1000004,PEDESTRIAN,FOOT,3.9370000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0124112, -27.4988263], [153.0123818, -27.4988156]]}",latlng_or_poiid_hc_false
2501753,153.0123818,-27.4988156,153.0124112,-27.4988263,3.1,2.0,1000004,PEDESTRIAN,FOOT,3.9370000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123818, -27.4988156], [153.0124112, -27.4988263]]}",latlng_or_poiid_hc_false
2501754,153.0123786,-27.4988226,153.0123542,-27.4988137,2.6,2.0,1000004,PEDESTRIAN,FOOT,3.302,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123786, -27.4988226], [153.0123542, -27.4988137]]}",latlng_or_poiid_hc_false
2501755,153.0123542,-27.4988137,153.0123786,-27.4988226,2.6,2.0,1000004,PEDESTRIAN,FOOT,3.302,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123542, -27.4988137], [153.0123786, -27.4988226]]}",latlng_or_poiid_hc_false
2501756,153.0121735,-27.4988174,153.0121641,-27.4988371,2.4,2.0,1000004,PEDESTRIAN,FOOT,3.048,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121735, -27.4988174], [153.0121641, -27.4988371]]}",latlng_or_poiid_hc_false
2501757,153.0121641,-27.4988371,153.0121735,-27.4988174,2.4,2.0,1000004,PEDESTRIAN,FOOT,3.048,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121641, -27.4988371], [153.0121735, -27.4988174]]}",latlng_or_poiid_hc_false
2501758,153.0120757,-27.4987913,153.0120929,-27.4987644,3.4,2.0,1000004,PEDESTRIAN,FOOT,4.318,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120757, -27.4987913], [153.0120929, -27.4987644]]}",latlng_or_poiid_hc_false
2501759,153.0122745,-27.4988348,153.012294,-27.4988429,2.1,2.0,1000004,PEDESTRIAN,FOOT,2.6670000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122745, -27.4988348], [153.012294, -27.4988429]]}",latlng_or_poiid_hc_false
2501760,153.0122597,-27.4988604,153.0122745,-27.4988348,3.2,2.0,1000004,PEDESTRIAN,FOOT,4.064,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0122597, -27.4988604], [153.0122745, -27.4988348]]}",latlng_or_poiid_hc_false
2501761,153.0123491,-27.4988341,153.0123409,-27.4988582,2.8,2.0,1000004,PEDESTRIAN,FOOT,3.5559999999999996,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123491, -27.4988341], [153.0123409, -27.4988582]]}",latlng_or_poiid_hc_false
2501762,153.0123409,-27.4988582,153.0123491,-27.4988341,2.8,2.0,1000004,PEDESTRIAN,FOOT,3.5559999999999996,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123409, -27.4988582], [153.0123491, -27.4988341]]}",latlng_or_poiid_hc_false
2501763,153.012294,-27.4988429,153.0123112,-27.4988497,1.9,2.0,1000004,PEDESTRIAN,FOOT,2.413,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012294, -27.4988429], [153.012309, -27.4988491], [153.0123112, -27.4988497]]}",latlng_or_poiid_hc_false
2501764,153.012284,-27.4988661,153.012294,-27.4988429,2.8,2.0,1000004,PEDESTRIAN,FOOT,3.5559999999999996,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012284, -27.4988661], [153.012294, -27.4988429]]}",latlng_or_poiid_hc_false
2501765,153.012357,-27.4988628,153.0123786,-27.4988226,5.0,2.0,1000004,PEDESTRIAN,FOOT,6.35,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.012357, -27.4988628], [153.0123786, -27.4988226]]}",latlng_or_poiid_hc_false
2501766,153.0123473,-27.4988904,153.012357,-27.4988628,3.2,2.0,1000004,PEDESTRIAN,FOOT,4.064,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0123473, -27.4988904], [153.012357, -27.4988628]]}",latlng_or_poiid_hc_false
2501767,153.0121336,-27.4988886,153.0120965,-27.4988783,3.8,2.0,1000004,PEDESTRIAN,FOOT,4.826,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121336, -27.4988886], [153.0120965, -27.4988783]]}",latlng_or_poiid_hc_false
2501768,153.0120544,-27.4988656,153.0120965,-27.4988783,4.4,2.0,1000004,PEDESTRIAN,FOOT,5.588000000000001,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120544, -27.4988656], [153.0120965, -27.4988783]]}",latlng_or_poiid_hc_false
2502065,153.0120726,-27.4989278,153.0120965,-27.4988783,6.0,2.0,1000004,PEDESTRIAN,FOOT,7.62,"[""SLIGHTLY_DISCOURAGE_ST"", ""SLIGHTLY_DISCOURAGE_TS""]",,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120726, -27.4989278], [153.0120965, -27.4988783]]}",poiid_hc_true
2529510,153.0124168,-27.4988814,153.012403,-27.4988759,1.5,2.0,1000004,PEDESTRIAN,FOOT,1.905,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0124168, -27.4988814], [153.012403, -27.4988759]]}",latlng_or_poiid_hc_false
2530920,153.0120663,-27.4987548,153.0120929,-27.4987644,2.8,2.0,1000004,PEDESTRIAN,FOOT,3.5559999999999996,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120663, -27.4987548], [153.0120929, -27.4987644]]}",latlng_or_poiid_hc_false
2530921,153.0120929,-27.4987644,153.0121086,-27.4987741,1.9,2.0,1000004,PEDESTRIAN,FOOT,2.413,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0120929, -27.4987644], [153.0121086, -27.4987741]]}",latlng_or_poiid_hc_false
2530922,153.0118913,-27.4986913,153.0119097,-27.498698,2.0,2.0,1000004,PEDESTRIAN,FOOT,2.54,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118913, -27.4986913], [153.0119097, -27.498698]]}",latlng_or_poiid_hc_false
2530923,153.0121068,-27.498856,153.0120965,-27.4988783,2.7,2.0,1000004,PEDESTRIAN,FOOT,3.4290000000000003,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121068, -27.498856], [153.0120965, -27.4988783]]}",latlng_or_poiid_hc_false
2530924,153.0121297,-27.4988471,153.0121373,-27.4988503,0.8,2.0,1000004,PEDESTRIAN,FOOT,1.016,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121297, -27.4988471], [153.0121373, -27.4988503]]}",latlng_or_poiid_hc_false
2530925,153.0121373,-27.4988503,153.0121301,-27.4988649,1.8,2.0,1000004,PEDESTRIAN,FOOT,2.286,"[""NO_HC""]",,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121373, -27.4988503], [153.0121301, -27.4988649]]}",latlng_or_poiid_hc_false
2530926,153.0121303,-27.4988645,153.0121591,-27.4988582,8.6,2.0,1000004,PEDESTRIAN,FOOT,21.843999999999998,"[""NO_HC"", ""STAIR""]",,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0121303, -27.4988645], [153.0121735, -27.4988802], [153.0121799, -27.4988657], [153.0121591, -27.4988582]]}",latlng_or_poiid_hc_false
2530927,153.0118799,-27.4986858,153.0118913,-27.4986913,1.3,2.0,1000004,PEDESTRIAN,FOOT,1.651,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118799, -27.4986858], [153.0118913, -27.4986913]]}",latlng_or_poiid_hc_false
2530929,153.0118253,-27.4987076,153.0118425,-27.4987135,1.8,2.0,1000004,PEDESTRIAN,FOOT,2.286,[],,mazemap,"{""type"": ""LineString"", ""coordinates"": [[153.0118253, -27.4987076], [153.0118425, -27.4987135]]}",latlng_or_poiid_hc_false
